student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
25826,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,54,0
5467,city_67,0.855,Male,No relevant experience,Full time course,High School,null,3,1000-4999,Pvt Ltd,1,52,0
25594,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,null,Pvt Ltd,never,80,0
16827,city_73,0.754,Male,No relevant experience,no_enrollment,High School,null,4,<10,Early Stage Startup,4,94,1
32109,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,5000-9999,NGO,4,36,0
7371,city_103,0.92,Male,No relevant experience,no_enrollment,Phd,STEM,14,1000-4999,Pvt Ltd,1,15,0
7920,city_84,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,96,1
6223,city_160,0.92,null,Has relevant experience,Full time course,Graduate,STEM,8,100-499,Pvt Ltd,null,8,0
3810,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,152,0
21867,city_179,0.512,Male,Has relevant experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68,0
19369,city_1,0.847,Male,Has relevant experience,Full time course,Masters,STEM,11,null,null,>4,13,0
28094,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,null,null,1,50,1
19511,city_10,0.895,Male,Has relevant experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,72,0
5117,city_160,0.92,Male,No relevant experience,Part time course,Graduate,STEM,5,null,Pvt Ltd,never,13,0
27852,city_72,0.795,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,100-499,Pvt Ltd,2,21,0
6840,city_116,0.743,Male,Has relevant experience,Full time course,Graduate,STEM,8,null,Pvt Ltd,1,145,0
24907,city_76,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,66,0
14061,city_103,0.92,Male,No relevant experience,Full time course,High School,null,8,null,null,1,79,0
17121,city_73,0.754,Male,No relevant experience,Full time course,High School,null,11,50-99,Public Sector,>4,40,0
15706,city_117,0.698,null,No relevant experience,Part time course,Graduate,STEM,4,1000-4999,Pvt Ltd,2,136,0
14196,city_136,0.897,Male,Has relevant experience,Part time course,Graduate,STEM,6,10000+,Public Sector,4,25,0
13319,city_21,0.624,null,No relevant experience,Full time course,High School,null,<1,null,null,never,50,1
30368,city_128,0.527,Male,Has relevant experience,Full time course,High School,null,5,null,null,never,3,0
20311,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,42,0
6148,city_16,0.91,Male,No relevant experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,78,1
5241,city_162,0.767,null,No relevant experience,Full time course,Graduate,STEM,3,100-499,Pvt Ltd,never,4,0
10998,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,6,Oct-49,Funded Startup,2,146,0
25412,city_103,0.92,Male,No relevant experience,Full time course,High School,null,6,null,null,1,196,0
14805,city_16,0.91,null,No relevant experience,no_enrollment,Graduate,STEM,2,null,null,never,50,1
30623,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,>4,84,0
5347,city_127,0.745,null,No relevant experience,Full time course,Graduate,STEM,6,null,Pvt Ltd,never,50,0
21026,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,Other,1,null,null,1,7,0
29466,city_103,0.92,null,No relevant experience,no_enrollment,High School,null,2,null,null,never,37,0
32723,city_21,0.624,Male,No relevant experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,3,0
19851,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,4,100-499,null,4,67,0
5024,city_116,0.743,Male,No relevant experience,null,Masters,STEM,2,null,null,1,44,0
15631,city_136,0.897,Male,No relevant experience,no_enrollment,Masters,Other,<1,null,null,2,50,1
1147,city_103,0.92,Other,No relevant experience,Full time course,Graduate,STEM,11,5000-9999,Pvt Ltd,1,16,0
10415,city_75,0.939,Female,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,null,1,56,0
24593,city_67,0.855,null,Has relevant experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,never,39,0
6370,city_103,0.92,null,Has relevant experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,1,117,0
25935,city_36,0.893,Male,Has relevant experience,no_enrollment,Masters,STEM,10,Oct-49,Early Stage Startup,2,57,1
6532,city_114,0.926,null,Has relevant experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,never,44,0
5398,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,50,1
12788,city_116,0.743,Male,Has relevant experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,>4,6,0
280,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,34,1
4643,city_21,0.624,null,No relevant experience,no_enrollment,Primary School,null,<1,null,Pvt Ltd,never,150,1
2328,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,114,0
23615,city_50,0.896,Male,No relevant experience,Part time course,High School,null,6,null,null,1,43,0
4611,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,null,null,never,33,0
6780,city_46,0.762,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,77,1
2363,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,302,1
6810,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,2,6,1
27328,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,55,0
24750,city_102,0.804,null,Has relevant experience,no_enrollment,Primary School,null,>20,10000+,null,1,55,0
14486,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,5,500-999,Early Stage Startup,1,294,0
597,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,500-999,null,1,39,0
19879,city_114,0.926,null,Has relevant experience,Part time course,Graduate,STEM,4,10000+,null,1,272,0
15894,city_101,0.558,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,57,1
30806,city_11,0.55,Male,Has relevant experience,Part time course,Graduate,STEM,7,null,null,2,310,0
28407,city_16,0.91,Male,No relevant experience,Full time course,Graduate,STEM,9,null,null,never,92,1
31124,city_77,0.83,null,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,19,0
17344,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,null,null,>4,34,1
158,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,4,100-499,Pvt Ltd,1,92,1
2554,city_16,0.91,null,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,NGO,1,86,0
30876,city_11,0.55,null,Has relevant experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,null,7,1
24616,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,9,100-499,null,1,4,0
20560,city_162,0.767,null,Has relevant experience,Full time course,Graduate,STEM,1,Oct-49,Pvt Ltd,never,149,0
8021,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,null,null,2,45,1
15632,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,5,100-499,Funded Startup,1,58,0
15087,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,Oct-49,Funded Startup,1,57,0
11951,city_114,0.926,Male,No relevant experience,no_enrollment,Masters,STEM,10,null,null,1,50,0
11747,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,88,0
22586,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,4,100-499,Pvt Ltd,2,37,0
12822,city_16,0.91,Male,Has relevant experience,Part time course,Phd,STEM,>20,1000-4999,Public Sector,>4,29,0
28442,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,1,157,1
27997,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,162,0
20252,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,28,0
14130,city_138,0.836,Male,Has relevant experience,no_enrollment,High School,null,10,50-99,Pvt Ltd,never,150,0
4143,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,29,0
16078,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,10000+,Other,>4,45,0
8572,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222,0
17155,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,>4,90,0
3466,city_114,0.926,null,No relevant experience,null,Graduate,STEM,<1,null,null,never,4,0
25961,city_21,0.624,Male,No relevant experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,1,95,0
10425,city_149,0.689,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,12,0
4126,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,100-499,Pvt Ltd,>4,90,0
28558,city_19,0.682,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,54,1
29516,city_67,0.855,Female,No relevant experience,Full time course,High School,null,3,null,null,never,14,0
14461,city_155,0.556,Male,No relevant experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,290,1
30217,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,6,0
1506,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,Pvt Ltd,1,176,0
29943,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,7,null,null,1,70,0
23005,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,50,0
4941,city_97,0.925,Male,No relevant experience,Full time course,Graduate,STEM,3,100-499,null,never,21,0
9355,city_136,0.897,Male,No relevant experience,Full time course,Graduate,STEM,11,null,null,1,156,1
27147,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,4,18,0
32863,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Other,>20,100-499,Funded Startup,3,23,0
8725,city_82,0.693,Male,Has relevant experience,null,Graduate,STEM,3,<10,Pvt Ltd,1,51,0
11122,city_50,0.896,Male,No relevant experience,no_enrollment,Graduate,Other,15,5000-9999,Pvt Ltd,1,17,0
2264,city_76,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,108,0
24046,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,22,0
4661,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,null,null,2,66,0
25044,city_21,0.624,null,No relevant experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,1,166,0
7982,city_40,0.776,null,Has relevant experience,Part time course,Graduate,STEM,4,500-999,Pvt Ltd,1,44,0
27734,city_73,0.754,Male,No relevant experience,no_enrollment,Graduate,STEM,6,null,null,never,134,1
8294,city_83,0.923,null,No relevant experience,no_enrollment,Masters,Humanities,>20,null,null,>4,24,1
29520,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,8,null,null,1,92,1
3869,city_23,0.899,Male,Has relevant experience,no_enrollment,High School,null,4,100-499,Pvt Ltd,2,111,0
19217,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,38,0
22339,city_74,0.579,Male,No relevant experience,Part time course,Graduate,STEM,3,null,null,never,47,1
5335,city_90,0.698,Male,Has relevant experience,Part time course,High School,null,12,null,null,4,31,0
6979,city_65,0.802,null,Has relevant experience,no_enrollment,High School,null,11,null,null,1,85,0
17646,city_73,0.754,null,No relevant experience,no_enrollment,Graduate,STEM,1,null,null,1,120,1
6542,city_36,0.893,Male,Has relevant experience,no_enrollment,Masters,STEM,17,1000-4999,NGO,1,13,0
26970,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,null,14,<10,Pvt Ltd,2,77,0
23369,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,>4,75,0
5308,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,16,100-499,Pvt Ltd,1,25,0
26258,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,20,null,null,>4,20,1
13558,city_67,0.855,null,Has relevant experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,1,82,0
19262,city_103,0.92,null,No relevant experience,no_enrollment,Graduate,Arts,4,10000+,Pvt Ltd,3,178,1
10891,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,500-999,Pvt Ltd,>4,15,0
26375,city_103,0.92,Male,No relevant experience,no_enrollment,High School,null,5,null,null,never,15,0
20651,city_21,0.624,Female,Has relevant experience,no_enrollment,Masters,STEM,3,1000-4999,NGO,1,6,1
20247,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,4,0
6658,city_83,0.923,Male,No relevant experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,1,51,0
33307,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,100-499,Pvt Ltd,4,45,0
18691,city_149,0.689,null,Has relevant experience,no_enrollment,High School,null,2,null,null,2,100,0
5614,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,28,1
20232,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,null,null,1,86,1
10934,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,134,0
6062,city_160,0.92,null,Has relevant experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,22,0
12720,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,null,>20,1000-4999,Pvt Ltd,>4,200,1
23912,city_67,0.855,Male,No relevant experience,no_enrollment,Masters,Other,<1,null,null,2,59,0
8915,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,43,0
12805,city_152,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,7,Oct-49,Pvt Ltd,2,25,0
28604,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,>4,39,0
8303,city_13,0.827,Female,Has relevant experience,no_enrollment,Masters,STEM,6,100-499,Pvt Ltd,1,130,0
29214,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-499,Funded Startup,1,168,0
24745,city_150,0.698,Female,Has relevant experience,Part time course,Graduate,STEM,<1,5000-9999,Public Sector,1,8,1
16686,city_16,0.91,null,Has relevant experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,never,9,0
14269,city_114,0.926,null,No relevant experience,no_enrollment,High School,null,5,null,null,1,22,1
3157,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,1,198,0
25032,city_54,0.856,null,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,214,1
2452,city_136,0.897,Female,No relevant experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,4,72,0
25009,city_28,0.939,Male,No relevant experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,40,0
11172,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,138,0
24640,city_73,0.754,Male,No relevant experience,Part time course,High School,null,4,10000+,null,1,328,0
20417,city_102,0.804,Female,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,26,0
17616,city_103,0.92,null,No relevant experience,no_enrollment,High School,null,3,null,null,never,55,0
7919,city_83,0.923,null,Has relevant experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,260,0
15053,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,20,Oct-49,Pvt Ltd,1,334,0
27274,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,null,null,1,96,1
3626,city_16,0.91,Male,Has relevant experience,Part time course,Graduate,STEM,3,1000-4999,null,1,148,0
12715,city_16,0.91,Male,No relevant experience,no_enrollment,Phd,STEM,>20,null,Public Sector,2,220,0
7932,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,7,100-499,Pvt Ltd,2,17,0
4444,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,102,0
18599,city_114,0.926,Male,No relevant experience,Full time course,Masters,STEM,4,Oct-49,Public Sector,4,40,1
33213,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,>4,37,0
1120,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,65,0
5558,city_152,0.698,null,Has relevant experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,>4,9,0
22471,city_83,0.923,Male,Has relevant experience,no_enrollment,Phd,STEM,7,100-499,Pvt Ltd,4,26,0
15033,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,4,500-999,Public Sector,2,41,0
8037,city_41,0.827,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,null,null,1,109,0
27721,city_67,0.855,Male,Has relevant experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,2,34,1
14653,city_67,0.855,null,Has relevant experience,no_enrollment,Masters,STEM,16,null,null,1,18,0
178,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,null,null,1,106,0
22049,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,100-499,Pvt Ltd,>4,79,0
17934,city_23,0.899,Male,No relevant experience,Full time course,Primary School,null,3,null,null,2,58,0
13081,city_46,0.762,Female,No relevant experience,Full time course,Graduate,STEM,3,null,NGO,>4,122,1
10122,city_162,0.767,null,No relevant experience,Full time course,Graduate,STEM,3,null,NGO,never,168,1
11389,city_160,0.92,Male,No relevant experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,>4,118,0
29169,city_103,0.92,null,Has relevant experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,56,0
11944,city_70,0.698,null,Has relevant experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,2,72,0
12798,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,null,14,50-99,Pvt Ltd,4,94,0
2942,city_134,0.698,null,Has relevant experience,no_enrollment,High School,null,12,50-99,null,1,48,1
24532,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,97,0
14239,city_71,0.884,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,null,null,>4,132,0
13806,city_128,0.527,Male,No relevant experience,Full time course,High School,null,4,null,null,1,14,1
32999,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,3,Oct-49,Pvt Ltd,2,328,1
30471,city_16,0.91,Male,Has relevant experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170,0
28339,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,STEM,12,5000-9999,Pvt Ltd,2,34,0
5502,city_98,0.949,Male,No relevant experience,no_enrollment,High School,null,2,null,Pvt Ltd,never,12,0
32895,city_21,0.624,Female,Has relevant experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,2,66,0
11881,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,45,0
26889,city_104,0.924,Male,No relevant experience,no_enrollment,Primary School,null,<1,null,null,never,244,0
747,city_160,0.92,Male,Has relevant experience,no_enrollment,High School,null,10,50-99,Pvt Ltd,1,57,0
4735,city_70,0.698,null,No relevant experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,170,0
2955,city_67,0.855,Other,No relevant experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,25,0
25280,city_16,0.91,null,No relevant experience,no_enrollment,Primary School,null,3,null,null,never,141,0
31290,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,19,<10,Early Stage Startup,1,18,0
11996,city_21,0.624,null,No relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,36,0
1799,city_102,0.804,Female,Has relevant experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,>4,92,0
18738,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,20,0
21930,city_114,0.926,null,No relevant experience,Full time course,High School,null,8,null,null,1,79,0
26840,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,Other,7,10000+,Pvt Ltd,2,18,0
10786,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,18,5000-9999,Other,>4,52,0
1207,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,null,13,100-499,Pvt Ltd,>4,118,0
16707,city_83,0.923,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,null,null,1,17,0
23750,city_75,0.939,null,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,>4,64,0
17890,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,null,1,50,0
18636,city_11,0.55,Male,Has relevant experience,no_enrollment,Masters,STEM,17,1000-4999,Public Sector,>4,107,0
20704,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,6,Oct-49,null,never,26,0
14506,city_64,0.666,null,No relevant experience,Full time course,Graduate,STEM,5,null,null,1,38,1
14386,city_21,0.624,Female,No relevant experience,Full time course,Graduate,STEM,4,null,null,never,102,1
19041,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,22,0
9870,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,null,Public Sector,2,142,0
6068,city_73,0.754,null,Has relevant experience,Full time course,Graduate,STEM,4,50-99,null,1,49,0
8242,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,144,1
15458,city_149,0.689,null,No relevant experience,Part time course,Primary School,null,2,null,null,never,20,1
4109,city_133,0.742,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,30,0
5915,city_16,0.91,Male,Has relevant experience,Full time course,Graduate,STEM,17,100-499,Pvt Ltd,>4,26,0
28076,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,1,64,1
8449,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,7,100-499,Pvt Ltd,2,8,0
9931,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Public Sector,>4,234,0
21205,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,1,43,1
18845,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,3,40,0
6248,city_53,0.74,null,Has relevant experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,242,0
598,city_33,0.448,null,Has relevant experience,Part time course,Masters,STEM,6,null,null,1,18,1
21400,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,null,null,>4,28,0
18984,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,8,0
1380,city_97,0.925,Male,Has relevant experience,no_enrollment,Masters,STEM,9,null,null,1,34,0
28982,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,28,0
18640,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,12,1
11428,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,15,null,null,1,322,0
33336,city_103,0.92,Male,No relevant experience,Part time course,Graduate,STEM,3,null,null,1,43,0
12084,city_28,0.939,Male,No relevant experience,Full time course,High School,null,2,10000+,null,never,204,0
8705,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,3,52,1
12044,city_71,0.884,null,Has relevant experience,no_enrollment,Masters,STEM,12,null,null,>4,19,1
12160,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,null,null,1,11,0
5003,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,9,0
19492,city_21,0.624,Female,No relevant experience,Full time course,Graduate,STEM,7,null,null,never,33,1
22114,city_37,0.794,Male,Has relevant experience,Full time course,Graduate,STEM,14,null,null,1,100,0
2711,city_57,0.866,Male,Has relevant experience,Full time course,Graduate,STEM,8,<10,Pvt Ltd,2,288,0
717,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,Pvt Ltd,>4,41,1
25152,city_123,0.738,Male,Has relevant experience,Full time course,Graduate,STEM,12,null,null,4,91,1
12464,city_67,0.855,null,Has relevant experience,Full time course,Graduate,STEM,9,<10,Early Stage Startup,1,24,0
10974,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,10,null,null,2,8,0
22798,city_114,0.926,null,Has relevant experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,91,0
4904,city_104,0.924,Male,No relevant experience,no_enrollment,High School,null,>20,50-99,null,1,15,0
9194,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,123,0
20896,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,84,0
31288,city_84,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,100-499,Pvt Ltd,>4,15,0
31731,city_100,0.887,Male,No relevant experience,Full time course,High School,null,7,null,null,1,12,0
17722,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,57,0
17142,city_160,0.92,Female,No relevant experience,Full time course,High School,null,9,null,null,1,105,1
9037,city_45,0.89,Male,Has relevant experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,48,0
21597,city_157,0.769,Male,Has relevant experience,no_enrollment,Masters,No Major,9,null,null,1,50,0
14142,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,>4,7,0
2202,city_24,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,29,1
716,city_75,0.939,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,Oct-49,Pvt Ltd,>4,122,0
19435,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,2,Oct-49,Public Sector,null,36,1
14082,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,null,3,null,null,never,73,0
14188,city_7,0.647,Male,Has relevant experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,110,0
22111,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130,0
12686,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,1,58,0
